 zip_pick | zip_drop | distance_meters | distance_miles 
 98083    | 98524    |         4728408 |      2955.2546
 98063    | 98287    |         4727999 |      2954.9993
 98023    | 98287    |         4727999 |      2954.9993
 98001    | 98287    |         4727999 |      2954.9993
 98003    | 98287    |         4727999 |      2954.9993
 98093    | 98287    |         4727999 |      2954.9993
 98083    | 98312    |         4727715 |      2954.8215
 98034    | 98312    |         4727715 |      2954.8215
 98083    | 98337    |         4727715 |      2954.8215
 98033    | 98312    |         4727715 |      2954.8215
 98033    | 98337    |         4727715 |      2954.8215
 98034    | 98337    |         4727715 |      2954.8215
 98034    | 98314    |         4727660 |       2954.787
 98033    | 98314    |         4727660 |       2954.787
 98083    | 98314    |         4727660 |       2954.787
 98021    | 98359    |         4724335 |       2952.709
 98011    | 98359    |         4724335 |       2952.709
 98041    | 98359    |         4724335 |       2952.709
 98063    | 98367    |         4723826 |      2952.3909
 98001    | 98367    |         4723826 |      2952.3909
 98003    | 98367    |         4723826 |      2952.3909
 98023    | 98367    |         4723826 |      2952.3909
 98001    | 98366    |         4723826 |      2952.3909
 98003    | 98366    |         4723826 |      2952.3909
 98023    | 98366    |         4723826 |      2952.3909
 98063    | 98366    |         4723826 |      2952.3909
 98093    | 98366    |         4723826 |      2952.3909
 98093    | 98367    |         4723826 |      2952.3909
 98083    | 98386    |         4720968 |      2950.6047
 98034    | 98386    |         4720968 |      2950.6047
 98033    | 98386    |         4720968 |      2950.6047
 98083    | 98384    |         4720104 |      2950.0647
 98033    | 98384    |         4720104 |      2950.0647
 98034    | 98384    |         4720104 |      2950.0647
 98041    | 98322    |         4719038 |      2949.3984
 98011    | 98322    |         4719038 |      2949.3984
 98021    | 98322    |         4719038 |      2949.3984
 98083    | 98349    |         4718769 |      2949.2302
 98034    | 98349    |         4718769 |      2949.2302
 98033    | 98349    |         4718769 |      2949.2302
 98001    | 98359    |         4718405 |      2949.0032
 98023    | 98359    |         4718405 |      2949.0032
 98063    | 98359    |         4718405 |      2949.0032
 98093    | 98359    |         4718405 |      2949.0032
 98003    | 98359    |         4718405 |      2949.0032
 98034    | 98394    |         4717317 |      2948.3232
 98083    | 98394    |         4717317 |      2948.3232
 98033    | 98394    |         4717317 |      2948.3232
 98033    | 98287    |         4716703 |       2947.939
 98083    | 98287    |         4716703 |       2947.939
 98034    | 98287    |         4716703 |       2947.939
 98021    | 98329    |         4716517 |      2947.8232
 98011    | 98332    |         4716517 |      2947.8232
 98011    | 98329    |         4716517 |      2947.8232
 98041    | 98335    |         4716517 |      2947.8232
 98021    | 98335    |         4716517 |      2947.8232
 98021    | 98332    |         4716517 |      2947.8232
 98041    | 98329    |         4716517 |      2947.8232
 98041    | 98332    |         4716517 |      2947.8232
 98011    | 98335    |         4716517 |      2947.8232
 98021    | 98395    |         4716326 |      2947.7034
 98041    | 98395    |         4716326 |      2947.7034
 98011    | 98395    |         4716326 |      2947.7034
 98063    | 98322    |         4713108 |      2945.6921
 98093    | 98322    |         4713108 |      2945.6921
 98003    | 98322    |         4713108 |      2945.6921
 98023    | 98322    |         4713108 |      2945.6921
 98001    | 98322    |         4713108 |      2945.6921
 98083    | 98366    |         4712530 |       2945.331
 98034    | 98367    |         4712530 |       2945.331
 98033    | 98367    |         4712530 |       2945.331
 98033    | 98366    |         4712530 |       2945.331
 98034    | 98366    |         4712530 |       2945.331
 98083    | 98367    |         4712530 |       2945.331
 98003    | 98332    |         4710587 |       2944.117
 98063    | 98332    |         4710587 |       2944.117
 98063    | 98335    |         4710587 |       2944.117
 98001    | 98329    |         4710587 |       2944.117
 98001    | 98332    |         4710587 |       2944.117
 98093    | 98335    |         4710587 |       2944.117
 98023    | 98329    |         4710587 |       2944.117
 98003    | 98329    |         4710587 |       2944.117
 98003    | 98335    |         4710587 |       2944.117
 98001    | 98335    |         4710587 |       2944.117
 98023    | 98332    |         4710587 |       2944.117
 98093    | 98332    |         4710587 |       2944.117
 98093    | 98329    |         4710587 |       2944.117
 98023    | 98335    |         4710587 |       2944.117
 98063    | 98329    |         4710587 |       2944.117
 98003    | 98395    |         4710396 |      2943.9976
 98093    | 98395    |         4710396 |      2943.9976
 98001    | 98395    |         4710396 |      2943.9976
 98023    | 98395    |         4710396 |      2943.9976
 98063    | 98395    |         4710396 |      2943.9976
 98083    | 98359    |         4707109 |      2941.9429
 98033    | 98359    |         4707109 |      2941.9429
 98034    | 98359    |         4707109 |      2941.9429
 98083    | 98322    |         4701811 |      2938.6318
 98033    | 98322    |         4701811 |      2938.6318
 98034    | 98322    |         4701811 |      2938.6318
 98033    | 98332    |         4699291 |      2937.0566
 98033    | 98329    |         4699291 |      2937.0566
 98083    | 98332    |         4699291 |      2937.0566
 98034    | 98329    |         4699291 |      2937.0566
 98083    | 98335    |         4699291 |      2937.0566
 98034    | 98332    |         4699291 |      2937.0566
 98033    | 98335    |         4699291 |      2937.0566
 98034    | 98335    |         4699291 |      2937.0566
 98083    | 98329    |         4699291 |      2937.0566
 98083    | 98395    |         4699100 |      2936.9373
 98033    | 98395    |         4699100 |      2936.9373
 98034    | 98395    |         4699100 |      2936.9373
 98039    | 98083    |         4647597 |       2904.748
 98033    | 98039    |         4647597 |       2904.748
 98034    | 98039    |         4647597 |       2904.748
 98033    | 98040    |         4643288 |      2902.0547
 98034    | 98040    |         4643288 |      2902.0547
 98040    | 98083    |         4643288 |      2902.0547
 98011    | 98398    |         4637941 |       2898.713
 98021    | 98398    |         4637941 |       2898.713
 98041    | 98398    |         4637941 |       2898.713
 98023    | 98398    |         4632011 |      2895.0066
 98001    | 98398    |         4632011 |      2895.0066
 98003    | 98398    |         4632011 |      2895.0066
 98063    | 98398    |         4632011 |      2895.0066
 98093    | 98398    |         4632011 |      2895.0066
 98038    | 98083    |         4630515 |      2894.0718
 98034    | 98038    |         4630515 |      2894.0718
 98033    | 98038    |         4630515 |      2894.0718
 98033    | 98398    |         4620714 |      2887.9463
 98083    | 98398    |         4620714 |      2887.9463
 98034    | 98398    |         4620714 |      2887.9463
 98023    | 99363    |         4347232 |      2717.0198
 98001    | 99363    |         4347232 |      2717.0198
 98422    | 99363    |         4347232 |      2717.0198
 98093    | 99363    |         4347232 |      2717.0198
 98003    | 99363    |         4347232 |      2717.0198
 98063    | 99363    |         4347232 |      2717.0198
 98003    | 99361    |         4346560 |      2716.5996
 98063    | 99361    |         4346560 |      2716.5996
 98001    | 99361    |         4346560 |      2716.5996
 98093    | 99361    |         4346560 |      2716.5996
 98023    | 99361    |         4346560 |      2716.5996
 98422    | 99361    |         4346560 |      2716.5996
 98001    | 99371    |         4343670 |      2714.7937
 98422    | 99371    |         4343670 |      2714.7937
 98093    | 99371    |         4343670 |      2714.7937
 98063    | 99371    |         4343670 |      2714.7937
 98023    | 99371    |         4343670 |      2714.7937
 98003    | 99371    |         4343670 |      2714.7937
 98033    | 99363    |         4335952 |      2709.9697
 98083    | 99363    |         4335952 |      2709.9697
 98034    | 99363    |         4335952 |      2709.9697
 98041    | 99363    |         4335864 |       2709.915
 98021    | 99363    |         4335864 |       2709.915
 98011    | 99363    |         4335864 |       2709.915
 98033    | 99361    |         4335280 |        2709.55
 98034    | 99361    |         4335280 |        2709.55
 98083    | 99361    |         4335280 |        2709.55
 98011    | 99361    |         4335192 |       2709.495
 98041    | 99361    |         4335192 |       2709.495
 98021    | 99361    |         4335192 |       2709.495
 98033    | 99371    |         4332391 |      2707.7441
 98083    | 99371    |         4332391 |      2707.7441
 98034    | 99371    |         4332391 |      2707.7441
 98021    | 99371    |         4332303 |       2707.689
 98041    | 99371    |         4332303 |       2707.689
 98011    | 99371    |         4332303 |       2707.689
 98023    | 99362    |         4322260 |       2701.412
 98003    | 99362    |         4322260 |       2701.412
 98093    | 99362    |         4322260 |       2701.412
 98001    | 99362    |         4322260 |       2701.412
 98063    | 99362    |         4322260 |       2701.412
 98422    | 99362    |         4322260 |       2701.412
 98083    | 99362    |         4310980 |      2694.3623
 98033    | 99362    |         4310980 |      2694.3623
 98034    | 99362    |         4310980 |      2694.3623
 98011    | 99362    |         4310892 |      2694.3076
 98021    | 99362    |         4310892 |      2694.3076
 98041    | 99362    |         4310892 |      2694.3076
 98093    | 99401    |         4306930 |       2691.831
 98422    | 99401    |         4306930 |       2691.831
 98001    | 99401    |         4306930 |       2691.831
 98023    | 99401    |         4306930 |       2691.831
 98063    | 99401    |         4306930 |       2691.831
 98003    | 99401    |         4306930 |       2691.831
 98083    | 99401    |         4295650 |      2684.7812
 98033    | 99401    |         4295650 |      2684.7812
 98034    | 99401    |         4295650 |      2684.7812
 98021    | 99401    |         4295563 |      2684.7266
 98011    | 99401    |         4295563 |      2684.7266
